Id,SalePrice
1777,-1818.9135454245552
164,-61596.74146643482
1973,-8351.416919033669
2857,-7714.888192507249
1208,-7882.005633238325
319,-12905.10239299963
2567,-14253.810752758029
2222,-32134.028817480663
2493,-10330.246707810278
1757,904.8295608678891
184,10915.119260901527
1248,-17552.419622188012
2574,-8036.229495473701
1215,-7832.6494999198185
1614,42474.30664347601
2039,-4516.868862469157
2669,439.1014047820936
1005,-3242.0478300954856
753,35768.37868474057
1275,15490.25088087986
2350,-4344.215302487981
2762,5505.835603028216
2788,41.611530882830266
2384,-36270.97740758408
2716,5599.666324500809
313,-16711.733625378634
84,16861.466946916626
81,-3059.322065500368
2389,38926.91066000098
280,32115.011063872545
190,1116.823544776038
2371,9245.618003869182
213,7486.791116922934
1864,519.3892491860897
37,-12086.541719035653
146,-25128.870960382978
809,-9388.2286815712
767,-1190.562777887826
262,-419.83162113677827
101,-13338.129294055077
48,7285.470592631726
489,-9230.707083362533
2369,6622.167615414874
707,6999.78836554529
1556,26598.77333596893
2034,-5063.945809211364
308,22598.493374401165
2176,9659.11640010582
1549,-14809.196774276177
909,21172.4597345278
892,-11021.926981722005
2045,13515.023499780393
2927,578.2146241407318
1732,353.6681822932442
998,1478.6503198021092
2203,-5085.651869069465
356,-2903.402699879778
2475,4945.697910208197
2264,3815.1985023301095
2201,-5363.6811463941995
2545,6954.726315421052
2660,-8784.3660860183
2882,-24114.556719813292
1379,-13750.836348600918
491,-5877.890981353819
1002,26907.694667267584
1848,11317.931254790776
1455,9983.953369759256
908,-2715.4228956733496
1490,-36819.874310029845
1465,-5817.090055639215
1627,-1444.1333040934114
2849,-8394.052565990278
1501,-2760.368276080422
626,-19491.208029901318
722,-2375.2748641586513
2260,-13367.009086489794
1639,4631.338022128621
1603,2792.3951171802764
1520,981.5994773343264
1665,4007.895614557434
2635,-10347.028142177413
581,-1603.912565799692
2435,11203.594411049882
2799,2013.6517436260474
883,2904.514326329605
2537,-1656.4422011693823
1120,-23792.79559405474
774,-14642.840290830238
1447,-4585.0380985015945
104,1356.8374822178448
2694,8633.30693399957
920,-24055.791520894505
1951,-14703.32149228672
9,-9771.06100712376
2848,2646.9998824700306
614,-2548.7362992876588
1736,9355.135587215133
2686,-12461.23360609921
2257,-108780.0768350886
1284,-17291.946848089035
1765,-7595.794534124259
1811,-10907.678289913165
2603,38539.176662376165
2220,-7890.829440150526
2273,17984.577868023247
163,9793.147159229644
2116,-9435.843069138238
2734,-24773.013683893296
426,11708.677449770214
2216,-11648.003140780114
2900,1119.4229817335145
97,-1959.8269292536716
1680,-1981.672768730743
1133,2274.2571848448424
2761,15630.399921492557
1642,-72028.30686343956
1141,11944.421081886627
2118,43483.10901654666
870,10157.166949730134
1875,7092.940038644214
155,-3559.6695879882027
1318,13743.673039662186
1285,7841.9862223937525
2400,6108.643013808585
1068,-63003.18388992455
361,-15232.160584378726
1493,3890.459814143076
1110,10292.779310801707
911,15728.385398262719
2535,-7838.7542286453245
2030,-31179.150494132744
2634,-1828.7178318404767
1530,6924.913589124
435,-39230.65029844886
812,-2245.671584869313
1202,-5151.442402800021
666,451.28941526082053
1751,17949.149062204582
705,-6768.514766525652
1744,24317.30138127209
357,-5454.181984520081
2133,-7370.593307884235
989,-9096.682673515286
562,45396.999621504074
1054,-18478.189711155603
2850,10227.36028184666
1082,-387.0825379815942
1440,-1066.889142787957
2006,-19963.489381444713
2082,5150.3568875596975
2344,-8795.910254736227
248,-17957.461133788223
2276,-16147.20231434307
755,-12157.830996622331
1178,-35841.88514124445
2636,-2383.7635818123235
2077,-19472.573589449414
2930,40284.73989937623
737,-6103.511340658195
837,1903.559319752967
2086,17549.04589994499
2385,19675.43675951287
189,-20953.781171424052
635,22565.652246706886
432,-12004.46787801315
900,9564.127882951521
966,-10744.282419472001
1612,15559.583880127408
904,6678.595383631502
2487,19351.518479231367
1304,-4620.131543670694
2112,20654.374808156863
1244,4561.760185397608
843,-810.2805030036543
2689,17476.975272056123
2753,8152.166343112476
1169,-49340.46376270984
1376,1787.1056493110082
2503,-2114.4393219642225
1987,-5244.288513208943
1190,-10137.471107498772
1930,-146.56532522731868
2677,3870.3350818176696
1256,-4867.241844034041
2484,-2648.592737018902
1253,916.192890326216
1337,2829.0777774854505
1788,-13939.132555110089
141,-4287.209450006834
1669,-11395.226241166267
1366,4994.083489591518
52,-10323.835693820118
1380,2489.3223929307715
919,6973.069820355013
2804,-19480.985451964923
782,-5882.5835991882195
956,17387.330695963232
187,12246.964082169667
2074,9916.878513348754
1039,-21511.017921839113
1210,186.57070511730853
2710,9290.728419074323
44,-2223.7131105771987
1026,1911.2578492039465
1343,-4862.1555327710375
2248,888.1304230352689
1849,-1267.8628067214158
2076,8512.163803165517
2641,-2471.258591049671
5,-13295.813324362098
878,-2189.7455399201135
1548,2197.5762627402437
841,4694.060916566115
1621,-138.22335171548184
218,-7645.180161533164
1504,-5816.691058419514
946,-3794.337659024932
455,9939.663497122325
2906,-5714.331306887587
2878,6423.19392205929
1173,-11855.065983574983
985,-3330.4438843139797
975,-16504.51365258968
202,-4904.7320288008195
528,-5604.59127209484
2579,1109.0934801798721
1841,-9797.045626199659
591,-13344.58927702927
1897,3320.5328288837045
70,-5990.820125571685
590,9349.804145693139
1172,-67738.555595138
1714,19831.553118995624
829,376.25751257894444
1397,-24093.372618211273
877,-3479.7945517337357
2477,-6303.768523845094
2871,7870.124400819768
2489,-4305.331952612178
1655,-13317.554925845528
1891,2931.864776466944
1419,-3850.7840445792535
1473,-1209.2567255038884
2868,21077.651279566548
1695,-2834.3957813950256
2244,-21397.245146419664
169,6223.481347150955
2670,-7792.053617560254
247,25380.144488142512
2137,-18529.367988967162
1794,5730.4215426133305
1498,-18070.29478266969
1164,20063.120320070622
1179,510.37974883124116
1340,11310.50296562069
436,23853.79558683536
1636,-7103.0945401753415
421,37905.83822535974
457,-53275.664760216256
2834,-4775.576539332178
517,-23916.530213338323
1566,3981.291666212055
1439,6748.001889767271
2577,1165.9793635110545
2241,-16684.26801558162
71,-8388.35242093631
1143,15024.184326040762
1021,15572.42952875243
1416,-7542.74045199524
35,-8586.492219393083
2904,-7118.108976232237
2174,-5373.407413157154
522,-24773.169833083637
2211,-7314.839890915318
1539,-59249.25667777768
2420,-13741.083619826502
2779,29018.296000381146
953,3558.260984012115
658,-15816.344142970163
714,11521.555152052795
1637,34394.441593444964
538,24207.686292502854
546,1860.3153808339266
533,-1336.1291983770207
718,-5310.7866773352725
1830,2968.560730415571
2929,-4620.635883995943
2207,4873.203178683558
1417,5457.930416163974
2787,-15659.211777400604
1037,-3583.8140772247425
2659,-7558.616319446155
1567,-13951.738289740606
1225,13840.155419589573
685,-2157.6955977630714
1358,-4867.6781783326005
1461,-1190.0461745011853
221,-16278.236344443038
2187,2788.8907173930784
2504,1470.6115855814423
855,-3960.36037829172
2258,6322.562182851019
2205,11116.865307183092
1158,-19045.326127582346
1741,4440.240826028894
2735,-9415.70580979585
1888,-2958.2920577324694
2121,4972.170922671037
1176,26469.381580662855
2773,-7846.819923078758
2619,7764.605014787958
1796,-12932.702170128498
1598,1371.2687810218922
1965,-4444.350863240572
2651,-2563.094794739198
609,-16191.39695373777
1990,464.2087937850447
1053,76621.0613721651
2877,-5314.835040944192
497,8554.88271199126
514,-8082.40836348827
759,-14239.208935111237
2474,8155.247320078604
1193,-3541.5130417153123
1415,20531.092849689783
2048,11525.868899993016
2483,-2698.8248265872826
2883,-21126.78430584717
1111,-6311.2532242430025
2072,871.1608660549973
1450,12265.351150901406
274,-13846.05270365256
413,-8928.69569347304
751,-1516.628325279773
2897,14760.770516222372
207,6949.868210830464
2269,12001.510878331988
891,26749.64506963134
2863,-27418.085937902477
1298,1691.344021061741
1292,-5312.183316368479
1687,-40277.59099637123
2749,-731.3575699136709
2875,-10322.867070693763
1029,-5173.314194129023
1581,6838.845269294543
612,13623.345273927553
139,-5731.275444499319
1335,-1643.9626793918724
2531,5867.823198268365
681,-5593.265934291747
1383,2175.7969851414673
1359,-7016.570058012003
1226,18171.05398625185
63,8543.780728555808
1869,21727.42258323182
2468,5758.583558743121
1135,8757.674647515203
719,7976.803183395794
405,-8387.893276572882
2506,2971.2602693670196
2380,-10942.7870333881
1565,-3389.787191221374
1727,8167.8261983675475
1661,18687.619765762414
1967,-7066.226789176464
2267,-4792.733421882556
1389,1034.0066717825248
2553,-6751.008220433738
1459,2669.518562468962
1739,14621.691799850727
172,-10978.873760523697
788,-15076.511104287245
1979,966.1243054752704
1801,16740.135069390526
931,18765.773232696345
2471,12790.296968245122
2899,-7314.957115672936
2544,12611.236582450132
1386,17302.213205382825
315,974.7446074660402
1932,13391.987704134925
1660,4073.6941790493147
2353,8173.190941258596
2139,-7462.87622446657
1585,17293.577199880092
1602,3406.407193870051
2888,8268.873696532828
965,27375.118951536948
645,-5992.368229606436
789,15886.289313720044
1015,3898.207368078991
1264,-2291.543456256477
1972,-6789.165708296729
1481,813.0305954493524
954,15391.133842042094
2499,-2181.283689738426
824,4616.100861791463
2769,-5214.32613145528
123,23330.88362754206
1862,-6439.803031761752
1308,-49231.94155073988
1758,-7586.628694576648
2236,-5117.926635826239
2912,5217.229012144468
2093,-27210.97124513064
2128,-3328.0495226169296
679,-3042.5814812496537
1313,14821.728335097549
2534,4263.293282985018
1273,-15113.50929862776
219,-4314.2059030543605
133,17068.93608818765
38,-17191.797265855712
2408,8615.97702835803
1575,-9600.555956187425
1671,-11218.067211619287
2000,-653.0320233211387
2621,-34489.21950414467
1996,7682.046850508035
1976,-4218.629724394428
1861,-53669.18982873374
1600,19826.326720445766
298,8600.533283540717
875,2313.3592739637534
1205,9306.161010487951
763,-22140.464529557503
512,-1725.941062857397
592,-23305.02187904535
1255,-5276.345163973601
355,-1556.5085417288064
1676,-8980.792601289955
2599,-4093.6991102813117
312,14303.942392051511
1124,-16820.715454709687
1702,-19849.72632850858
2434,-310.573184337205
1432,-1436.2272172638623
689,-11288.940075593826
1349,-7194.144341340521
1759,8134.2873022752465
893,-14618.196822456637
944,-4625.918405477976
2109,3997.1884179335902
316,4320.234980323352
2529,1846.3760956441984
1448,-4492.924771922553
871,25418.33278457052
142,-2556.7139964279195
1515,4802.586928891076
1970,30620.80285704683
572,-7798.474800009164
2200,12733.563748138404
2147,-28724.30913354858
249,13331.286160014366
162,13043.00098202849
664,6758.107474072429
1516,-17742.57137281468
16,-27017.110318398743
1808,4908.743498038617
425,8030.710739502567
1372,-460.5854116962146
2495,-5016.1584144629305
661,8626.502138455602
1301,2260.832320776186
396,5093.1561823322845
2663,14631.181462783163
50,12352.562478860898
886,2273.0647612689063
696,34883.78267899032
2454,7168.4703013109975
2106,30532.944369262434
353,-5756.466992980015
441,13836.32632000139
2270,9810.508357350074
1924,62.49005673202919
1402,4556.960510177159
1070,-8297.224851040111
2696,-9711.287175946301
1840,16051.203732069931
1562,31614.50138311513
2426,3234.1762510317203
1162,4104.725638593081
1874,-2653.5565175968513
111,-15581.435516449448
1207,-14744.810121812072
140,-3280.438851125102
545,6742.045040492725
1338,2066.0790529289516
2873,-3877.2944748351583
924,-11161.134165094234
844,17321.046400134626
901,31662.11489699286
2195,-28734.782164863136
2081,-7728.539893804511
2774,-19314.663314508653
2573,621.9384371825436
1793,15674.292606833536
882,9381.162902430107
2791,-9865.505127351353
297,13340.616195033246
509,3739.4929295324546
1115,8538.368941633846
773,-2718.5059149917943
732,-6878.583589000962
1552,5331.9845181643905
226,2936.7906835062313
2830,12241.983736208727
2238,7984.6690048153105
982,9423.230889653874
1265,5310.094277953816
559,1273.2067555069225
1203,12382.237289342447
2083,-30627.45224294014
2130,-7687.629755923379
2455,-7233.069074323488
535,23744.080782392673
2019,6073.788689591165
2655,4565.3700903206045
2391,12924.611826607434
154,-454.76699884960544
999,38502.5580080481
1400,23965.84991715118
2807,16283.35667738106
516,-5708.603112940909
1753,-8504.98739940222
734,-15602.73231100454
1209,-11694.56251569785
1994,39212.980052304716
1901,-12780.135177687524
2413,705.7076108455658
2630,-21673.512009015118
1428,5210.233231228573
1271,-7372.847203525656
2464,2425.4765316866687
2653,-3322.0015339449455
1505,2795.4780017611774
2110,7793.713752802549
2386,23230.7977613493
1086,-4336.855907070538
1574,-16950.66972468258
406,9162.039882139667
2757,-1765.25738186136
2559,-1555.0854335127806
1469,-2293.770726770599
407,-2602.8145914819906
2300,-7980.8651469730685
731,-18022.536851516226
2230,1671.3984068314312
1688,-50934.09416182258
880,-41300.712049401714
1074,23664.926100284792
771,1797.7762943193666
724,12938.389968261414
730,-14221.891139947431
273,12212.002988791093
2793,2487.8807068833557
1789,9395.542868648714
1900,-1011.9408869973413
677,-14185.617052001791
747,-3738.5691684212943
1038,171.61561843038362
1763,2945.7810119973146
1283,-4656.884503009351
2803,3440.769723745354
1927,-7698.794203747573
1036,1658.3853083778085
1237,1891.0272586656502
1375,-17810.07068152861
1643,-17405.94600320363
2453,28647.619944648468
2129,-4460.088879563962
2640,-9408.001116389845
2437,12307.920376405353
1123,26846.72772410253
2398,-31077.534496971406
1420,-16600.33221001373
2693,3691.5713870506734
1370,-9622.585771748418
392,24795.542975992605
1351,2304.0162843377184
246,-46251.43957000598
802,-11193.012080339831
1404,5256.811906148039
803,-9442.14290123136
1595,-2084.8568696750735
1319,1426.3080166712025
2231,-20266.205893649603
2162,-2807.3614748865657
2622,9385.160845363018
1300,-19162.59519821446
2505,-1166.900281035807
582,-1351.2712149630534
1458,10368.547435176471
281,13579.273123507111
1499,28098.768070952006
2298,3166.734746422444
2580,11074.576782580494
568,-13044.881746900006
1807,-243.1049689327192
129,-12808.564047284075
2294,18360.069308619306
1860,15444.917690278817
839,8831.28604937595
2349,9108.826269509736
1903,-3424.0658338309368
234,-3684.8416647805716
2172,11054.730064599193
2588,-2279.552005612117
1289,-40808.54741029459
1596,-3452.055610821335
264,-29263.433076418645
451,-2128.724421236315
536,397.99044025837793
43,38063.785855278315
2223,22143.256692406518
2009,-33625.69178262996
394,-15364.97416022743
1738,5629.239278382243
1196,4775.740771187324
828,-369.01193935002084
1694,255.75422519742278
571,-7284.579523306864
1192,-1397.8776527607697
1806,-31538.357186668378
962,33895.195038946666
2142,7441.627907052651
1648,4868.622904636955
618,-179.47003614463028
2108,-4657.665734672541
772,18226.291127111966
2672,-13340.875943732623
2492,-4038.38437328882
2903,-21330.850237935025
2783,-2424.9235476217873
786,1051.0472881881287
740,6158.899237013073
2546,1573.898363693268
851,-4479.479675906914
1833,18932.262852070155
76,-16111.725155966094
2151,5552.335531609773
1880,-1934.3611094505468
2907,19108.426569725212
1831,5985.610233651474
2836,-85.4044357468083
1955,1847.886919579003
1926,1305.237700770318
2924,-13134.141713339108
1003,8531.112248002726
1667,-4596.919236165137
2905,-8520.450046489306
921,-29024.130547297827
1780,16300.383960321516
746,-7785.413955562923
254,13442.282044947671
606,-63.794417928525945
2703,-19120.09103502045
1306,8428.979169202183
2102,-2939.3761182881135
1784,-7651.1040569074685
941,8686.312856487522
2699,-7215.855383812406
2127,-957.1241039165761
2607,-1443.091316740145
1754,1219.6054988917022
1367,-13397.913266338524
580,-13743.418248921662
341,-18550.288736669987
26,-5589.886712263949
2667,-117375.16772261378
2884,-54326.49701722112
28,-15686.415301051456
531,17334.67162555814
2189,12589.660662197348
2508,2643.648378470476
573,18327.14033109389
1363,-7556.147196414298
487,-11263.135845667246
1083,2641.8248229472665
1620,-7860.690474261413
1929,25121.27230385394
1820,6990.686845209304
1398,-1785.8834232660593
2177,-531.7327015798073
2144,1808.9658042317024
2697,8997.994600313774
1403,-40700.260493483715
596,9198.297991573345
922,8621.604961866076
2065,-19232.82884314761
1710,-19783.82294071786
1034,8431.542902269808
1057,-1946.0023595129023
470,26841.245738949394
819,30132.556568658096
2160,6402.4996567706985
2552,3232.6183991270955
41,7331.309307787917
742,8034.3714624578715
686,300.8963142912835
314,4480.045335118251
1630,12426.261678962474
191,-11230.787881012511
1626,11034.02102655411
59,-3074.9280618009216
2632,-2816.543760666973
1835,11501.046811031381
2675,-846.1379918528983
1503,-15124.932754917114
1963,3198.9309333532
1352,-29561.612605145725
1519,19064.221187671297
1305,-3528.9944115415565
2014,22869.554264618142
1,-5013.417617106374
1052,-17025.864115187665
622,-1722.206991060084
913,14630.617835810379
1058,19601.55753620027
2348,-14231.87172726044
1527,4578.085488852928
1011,33736.50088124961
1332,-6123.006201140495
709,9993.493316444736
209,-13945.167361668922
619,21951.852342529164
2150,-6584.479782470269
2704,8222.181477464444
2839,-780.9806177098508
1242,7211.612235119712
2714,-69.00197232270148
799,-9774.802010163548
1260,-12594.820936879565
2107,3091.3018633158936
2486,-12335.198671456994
1911,20808.432266861608
896,8238.936551714462
272,1855.695188349695
2521,4075.72713486859
2324,-3336.892113557493
1953,13782.694069495832
887,-5017.1656216879055
1479,7454.237804401026
1317,-7690.361397566972
1750,7955.8666534871445
2815,10039.09170365936
2692,-8889.841469457053
1090,4200.055646375084
1912,-13484.099158072233
1634,12750.738840149541
1974,-1438.8866660234344
1764,-6397.941673728637
634,4765.8684078071965
1683,2481.022340152762
2199,-176.8627128766093
2789,7179.79942916389
1018,18824.77376208862
14,25007.295855401055
2782,-5898.026225858775
2626,-5731.327214621677
1175,5800.989933026256
1232,19421.910223503655
2590,-5957.144770636514
2463,5095.929007953528
2358,-14934.94754272612
2911,14310.128341321484
1699,15624.078778169991
115,-12127.172633970506
1998,-2027.4150731677655
589,20340.322026741313
1641,-134548.2852150665
2821,6759.13811102591
1846,-17885.810921932745
1805,-6374.0355668037955
1853,30688.70185709308
1321,-38594.57859252754
564,540.113911611028
1771,-12458.265513981867
90,51708.59757363683
2684,7928.456998688664
13,-12907.504350647301
445,-21824.33192846441
1914,-1642.6427740391664
2811,15324.457814098627
850,5638.609069193946
1844,-6029.869365294493
2225,12956.142608742492
1477,-501.5130861021462
399,-15282.692763348241
2431,946.626493415708
1605,1336.5943771942693
897,-11680.079261716368
1426,-26737.13024016295
2240,-1794.8314655480426
1706,10654.03340516868
2252,-21057.880735231156
1136,-3200.377988545486
1877,-11291.781163594394
424,-107765.0804958212
1182,2579.7104630125104
2750,-5128.927353185631
1016,48136.883128832735
2436,7114.563816219568
1607,-12535.35010936782
2337,-1319.268196724297
1233,-1530.7490355189657
419,7254.464562546418
633,-539.9160423233116
2722,15169.417717760545
469,24652.220655030775
1365,-2233.6254717025295
1098,3845.062347992003
711,-858.1431519191246
2808,21948.349076005718
1959,19225.896587843075
2720,11335.954781430366
2170,2813.013763698109
603,-4275.837200360809
2113,3994.2647631611617
1146,-8150.964690945431
2105,-12827.87958039224
1786,7470.50597050105
961,8596.889379774628
1405,-13635.544374917255
1324,1062.592324291516
1986,-21065.217982007933
307,18850.32131121392
180,17351.32083258324
2896,8805.882060757285
668,5224.4206153538835
1582,3951.938045085437
2285,-8594.202741660221
2079,-28184.75943567761
2272,-724.2285731828306
2250,7111.660799650708
502,42596.29378362652
2166,13939.67869783548
1622,10612.458139218448
1299,6781.384886434738
832,5285.890075100178
2470,23929.50176504627
1017,18056.431669061072
1384,5368.814864992135
1790,-17121.016981907276
2530,3780.4546833888453
2893,-75351.39437538959
2027,-6581.548146607995
683,-9264.789175151323
823,-13637.924253655452
2374,-750.8443681946374
1594,1232.1514790054207
2049,3316.3515966882114
1813,3591.820344640524
365,6491.345325473958
176,-2880.288967358967
510,-32263.795356626128
1326,662.9751378535148
2423,-31171.895443633577
1631,-17793.24606490787
1263,10937.87097365773
1046,-6463.182165699283
47,-19846.790934263845
1424,-4693.356159640127
429,30762.48376459861
1031,-8405.878406972974
1635,-943.6473730984435
