Id,SalePrice
1538,398950.2965627552
398,110629.92918201801
2822,122317.04215554321
2157,149979.21085428869
1856,163037.0580794617
1269,123830.65715333923
2570,128510.30302746475
2320,242444.9575220087
1517,131418.39576763727
2304,138808.66619220728
1312,94349.97175146693
2012,135942.2398617907
506,231000.43711300447
2865,222222.14558857796
2367,102815.20119377627
554,109596.61671399181
238,116360.09177181154
1954,121899.67999958611
2488,182956.79775333483
2291,93353.97816068832
1969,123304.60556214864
2725,142609.79135507485
1482,150441.05347188294
2763,213927.54356571686
503,247364.4860935851
1584,242874.46984253646
1531,171763.20400715707
2210,205793.3320251052
459,333589.86140980467
556,132049.5662832524
1347,133213.24071854926
1290,95894.27897671137
1388,125942.98843138464
1571,169177.68803066833
2754,195421.81701565385
765,124819.96543764806
2494,129007.37250832995
2870,206953.73924427322
7,239063.4481166473
1114,210455.09920960796
2418,288554.82943361904
291,169850.19729710478
18,324463.09473612823
39,340473.1159086537
1001,262692.07533760514
2442,246366.26777463133
616,123718.2825737035
2680,99619.22316765902
1414,104943.08314909633
289,124309.62606879849
40,267838.47144738596
860,122985.16862569815
409,123429.78741429932
673,137054.44861028926
2427,177346.75052088682
2036,167381.56860765826
2564,152396.83893238354
642,163519.14868694742
1008,178508.7501314006
1908,161238.4597219422
2519,187441.30293046054
1369,81386.28030319298
2855,203527.71172073417
712,94452.24344922186
1943,95794.83090006521
1958,139849.3343526485
107,163202.57728944204
2295,165253.64789036877
704,111162.95395988891
676,132157.40832698913
259,191227.2264878388
93,289951.74850138143
106,252580.31950099027
2315,185078.13037162134
1050,123944.07941862782
1095,195210.21673730484
2709,131422.40639999427
758,156038.20438934682
1496,150536.3488956261
2370,110102.82027049968
2458,242729.97999737615
2733,109625.88607568633
161,299964.8587584248
726,127893.1222075633
845,199548.49671606137
947,283319.31157867773
2232,105169.11012529084
2563,159600.8890703025
2299,136987.54382830832
211,133478.76879274636
605,159023.5482115701
1478,216358.44708581563
2247,282287.970098409
2274,157354.4400180784
2869,182849.3488989565
967,258032.09346481002
2656,92476.38311007514
667,234652.4862941571
1042,102499.56632847877
2023,153278.37664571567
2447,406170.7126177896
2055,140588.55452323044
2275,272016.87962818093
2204,180037.881846077
1563,282387.0570543661
483,220457.4752038206
796,123153.23948829589
1526,171630.89961434389
2042,161170.81556498806
442,325827.4566076159
1693,362415.1548663346
1468,227792.453474396
1430,198705.33210139122
2605,145441.37993834642
1529,212434.47588567174
335,135658.35567570772
1287,120245.34121882559
31,93880.37339968713
1785,221008.1618051794
82,163772.59797929254
2620,127505.36387870726
252,193122.9814498025
721,81308.0809625983
2165,175746.5917571592
2316,171017.86974766944
775,129123.56608398551
1558,72042.6619029607
17,226620.64495073337
1022,209332.54657339017
925,140070.3707559774
438,279988.63400956965
1270,147213.06623373125
1272,127656.23532061272
215,118661.42597504535
266,228528.78051009527
2402,295774.318732704
1250,120572.37924289316
1984,97409.5962319403
1279,148648.66333477877
377,276724.55637037486
1252,157947.41040458073
2156,271830.1645705989
499,332974.5181860847
1374,132166.48316762067
2898,289445.60698886676
401,110970.60050430766
2721,160223.10445921918
2078,243767.3930961063
2589,126063.15431523415
1946,222312.021040659
1334,122529.99805417603
2781,207739.9579659358
431,392444.64439876296
576,187494.22275451993
1474,220257.4131459014
2254,164195.4691694258
2155,274039.50201008824
885,100715.09623187053
643,141576.66262605958
1944,117662.56495714208
480,201600.56044188116
2845,93485.12130589141
2387,342343.313090605
2407,222801.03665436865
2527,160680.93691024382
2514,178710.42719678217
629,163718.87890359494
80,202658.45630235694
1876,137367.4525809089
1546,110520.25845891713
2518,170508.46766750555
2347,151272.03300077296
783,168685.34951067006
1322,72103.6979937821
194,88952.66881803815
1770,275431.28600273124
2143,121847.60996162915
1229,208258.8771421303
511,246667.19147948426
46,224862.21572900153
1348,165914.35588358212
2465,208190.566114987
387,251242.65787874625
873,197466.09142549953
1918,124584.96864013647
2764,239534.48016631705
2184,110933.35466257314
934,147976.53250297098
1920,127232.30305339179
2631,160511.8519768793
1768,704982.3567497361
2040,83899.3175003967
1749,225735.41255453494
834,250899.7796044395
1457,251730.0045900459
79,128926.68940138584
2302,128568.1629412375
1817,119078.6024155239
2755,215123.96935843528
359,169707.71313589806
2059,125181.40973992039
2092,234362.64391202712
2516,232308.29673356412
150,125213.88593622948
1656,152691.2850054992
83,102057.90316692891
2411,165005.45974966194
795,94619.57381021419
2312,240719.79772791098
2917,89308.31445767163
1624,194216.38955065698
2215,367743.4039535876
1211,149847.6797484559
1485,150441.05347188294
1024,154552.46476417425
570,170443.43625351432
2874,112451.85714947207
700,140070.3707559774
2756,208169.91835538283
2022,165006.7186462165
583,226076.67070071667
2392,378792.0879226018
2424,192345.11757501593
212,110216.28110140114
736,119819.50642164545
1610,176499.06852450047
890,104927.87186011703
467,173821.04487477455
578,320597.36502048234
1747,174016.09818391036
1149,152234.14844860876
2758,206208.2504707212
857,124118.19536659827
2219,316258.5017259547
733,115919.71196476268
2909,112441.56234573039
1798,266287.91511818446
235,100593.76293453485
2366,102796.37689163598
1027,138624.51791132087
1195,124832.34596150338
1303,63293.3339894789
148,168797.35281429059
608,139433.83616789686
2515,212196.3597117748
821,245349.61422435916
2500,306773.9045610367
745,107407.96974344346
741,131499.63493316848
1611,109497.9947260623
2532,127762.4389105737
1081,194204.5358847233
1692,422415.1649195652
2520,176233.99131614354
276,140538.1510998345
1992,117320.14502124782
663,65943.32364031406
418,133640.7866306676
1733,189097.43990444063
2359,148551.1627849689
253,193479.87638166427
1518,152039.14910858442
2035,119612.17389506866
2919,91646.18520026545
1540,249472.02579481856
2120,136922.76096629121
1674,178159.08123455808
256,168027.70765712386
2361,110629.92918201801
978,79425.18725951912
2280,156646.5303992803
2095,215493.5712674946
1709,351157.6316160573
2801,244519.91047000527
1246,118350.40598833724
2373,102499.56632847877
1055,269348.73270211194
2017,117720.03141019157
1099,292085.4430947762
1344,107797.91834026313
835,205870.280254959
1117,202139.6114069265
2043,97955.1231289341
2085,122734.89688648246
410,148183.27855330717
2650,116411.59307453367
2867,186605.15615646963
1668,128148.04592430234
1161,190121.63443806843
2122,163190.1263959054
2539,134295.94984547826
1047,128142.17990656127
1445,125828.69694082493
541,136409.76260015016
569,197157.49074093968
1276,131840.1811516166
918,169326.186348602
326,159546.103858584
1936,121421.65903252787
895,96122.81483861314
257,135357.50734904138
1241,167757.43387796686
1545,100398.24845875263
1189,154423.99174240636
270,150441.05347188294
2066,186106.11144536114
693,103935.92289548987
1259,114952.69984267668
2916,146199.00420144762
2321,244891.43466653072
1977,101116.22683514845
1895,160817.06925182405
1240,152443.35385401754
85,132706.0405560327
1823,116747.79832380376
825,260876.57699516267
110,202415.85430055324
697,106411.2458479231
2297,123520.2232051611
1231,131960.9397129134
1355,131734.6080643529
968,311797.5160138645
584,225164.35754798644
1315,112664.8275823557
1606,128568.1629412375
206,96914.41739840165
1685,324631.469481981
2016,124653.42400748948
869,230029.64156820366
2135,123744.71447331198
2346,172946.66677868387
2430,198758.3992343948
2198,119810.36526748694
2652,109796.64026551224
27,111248.64568066897
241,157299.2258286238
906,113843.39519283819
1506,107029.23011828502
2098,353415.3191963513
1435,197527.86950268614
2213,148149.36597359146
1274,150550.13154090015
743,73570.14500575628
1737,188075.8929245324
2797,285973.0830448668
2185,103420.98047226155
58,189270.6430553185
830,192296.69693669563
808,143902.75262311866
680,161431.70927362112
1153,124909.51381580548
1291,127287.64529592749
1818,166205.75147184957
2161,207394.7303765323
1883,128375.07132890804
350,348185.7389724309
2473,154669.24389206423
295,198293.40728769422
293,173965.65527261456
859,121847.60996162915
288,74153.38574319263
1578,169983.72273336072
102,180024.14656973115
2831,180679.10934254073
1030,166120.81388260884
2551,135862.40222736474
1286,112283.8266554774
958,292335.13448846294
776,129203.38665018404
72,180340.3232008169
2263,256067.04817961893
1866,145333.7856780257
2876,72630.41512007911
2146,284630.07500955625
103,195887.54754580287
1500,148780.27708461366
492,181040.6302631844
167,132824.55205075367
2597,105236.53136430532
2685,108182.67951159258
1035,147898.6539804952
1220,83994.74677928045
2602,132888.40976358333
2159,235646.3873107494
695,145800.2322986781
1109,251697.3573994109
640,160226.77171701827
1652,147118.75214720707
2090,179596.1319140168
1188,177644.67110813363
2345,241477.64525803152
1059,433291.0946404331
2751,233313.62815431444
128,193019.87018663378
1523,152849.79934778422
2925,136337.9715493472
2145,271778.32202557137
1121,222697.3707212959
566,325437.40926067636
565,222239.10043956875
1331,139431.70859263476
2928,139065.1872395243
156,126849.45157815966
797,135957.79810674416
327,92496.14030702027
2859,167413.49715310903
1453,118717.5687721336
1762,325737.97771247406
1868,194241.58099310842
1760,179309.98627342342
1113,236348.58879112036
1812,184526.84772061388
117,174093.11819665378
1142,177184.45902394722
2342,334083.97418926796
927,144335.97242656688
2478,187799.16001395733
655,83200.69177154236
2064,124992.45094248297
369,228432.90613419248
2239,101441.53179374996
2732,224031.70538609126
1653,156745.75662209513
959,237886.2865118999
2395,340439.3487347603
1412,113117.86689628722
271,244463.95070830442
1484,150441.05347188294
1497,119880.77014761454
552,181283.8900974814
2,122202.31178472593
1855,276657.0049105931
4,229947.17197132288
2292,153157.97357546215
134,134206.83950224853
646,110355.11424435262
42,312018.82536030724
532,206912.69109076436
713,102109.30634817005
2561,130847.13196035297
2360,133254.9170276714
1333,120599.97922886486
1407,207432.70896279148
2892,289002.07991107064
574,243442.14568772967
1227,170968.29594775257
2591,207007.4298863307
1476,202957.08524436626
1125,266552.1561597026
1446,128463.24976515016
408,100500.17521677964
1101,294704.383595357
2251,163439.32484245684
373,185461.1874675786
2554,122502.89099182349
2382,269865.02379219997
1985,87194.90681667536
519,220081.0385771212
1093,188302.74464547596
864,286836.19451565586
2889,150895.10808970444
2308,159570.45051948482
986,157503.374825393
1302,126203.6532398514
585,161616.55895526838
2708,146148.81937199668
147,133694.83626682372
1441,205369.84714991666
383,168474.41889694246
285,131381.30322003757
181,107683.66076927484
358,166792.6239165653
780,195654.54370430828
258,215025.51595622813
1865,220039.06545331364
692,122540.28161235304
2902,293199.55159850593
508,246968.48274714095
2638,133808.10540420967
36,144908.62619910028
611,164393.5170115656
2281,115594.71024278195
1678,110441.86842543122
1696,409025.42987148475
1557,78697.14349526388
2180,146830.57102594385
1726,247893.47846930975
951,147292.8312415493
267,243845.5171121185
2706,127400.34596829962
2221,205175.6499230483
1357,147617.95477147505
2901,287087.96939746145
347,198781.14662964878
2164,188644.97461272223
1586,313306.9549522306
360,152934.9521122174
1769,244463.95070830442
2617,183555.1978492069
1879,159597.2361376564
991,206211.396982924
1535,149016.5660340831
1191,151056.3675599648
1579,231351.41978607382
1882,139642.49610645373
1510,113777.40405720919
2196,163826.33468117416
1845,180024.14656973115
2336,427378.1577204409
942,95389.3353059808
861,118277.29028556243
2555,109594.10827521412
1392,139383.84673096208
2099,246193.40290706902
1543,139215.9284907783
948,262059.51680946667
1239,143745.83983990742
22,170695.89680394166
2796,215806.1740249714
2747,153157.97357546215
92,302234.4897214215
210,174673.18857605814
1858,189785.4130787672
2228,179734.57643209526
447,235120.20874017794
827,215119.04561787716
1649,219152.7885391266
682,138889.17551295573
2698,103708.59001205876
494,188688.1569624912
214,111381.13103630599
2441,254161.5630715759
2679,108075.43481952099
1336,105563.01049625354
465,193760.54527826956
1524,158609.15641412072
2543,119885.34332330123
631,129945.80497933939
2452,317094.45446791605
228,168899.1213867327
126,158617.62728312917
1092,223483.7150519198
1122,198053.0086045319
932,207554.6038837899
1980,80871.30434668482
2171,100495.57478915274
551,158560.76012596177
2768,184746.5996546286
2056,124297.29738684402
1159,389108.4908096513
2645,112063.88134875728
1174,195161.07484371154
2266,226121.5206798783
2462,369746.46905667166
1219,130500.18976623584
2922,188252.4691007265
118,137710.5864008402
474,177511.89926412783
2576,159293.11868870654
872,256098.308272137
1077,249279.86446965323
1536,159761.70090774374
1150,126636.7175689132
2341,281522.29805528664
1931,129151.15280007
2785,124796.16018892314
2538,130201.84010034012
597,224745.587730842
464,239858.16671112692
233,224132.5724360525
2169,112855.81257589556
2123,169785.41694544235
1867,154769.57920029582
137,238424.11235626816
515,231222.60545894818
933,139215.9284907783
2784,158856.20735228842
972,171258.11469241124
599,156556.92217516626
2614,135219.19682047397
2582,131056.939712146
1409,137167.42453430052
175,93762.98178959404
352,247364.4860935851
976,79425.18725951912
2134,217410.83325910912
984,130445.44119486945
2396,334660.51310178783
1673,166357.98705929852
404,101851.77201185479
607,139053.51691426834
814,130888.06802263859
868,220603.85404230477
2271,190995.39440596954
1633,254699.26142028192
337,214067.95346036926
2765,172344.7151730985
1746,197643.9439837475
368,304172.99581690494
2806,199470.86767504882
1662,188801.91777716423
1234,195708.28921019952
1373,137969.28860017756
1672,110972.26646119547
1939,121049.3249531202
